Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
275,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJOXsi,2025-11-05,Paru's Kitchen,"Meal Takeaway, Restaurant",1,80000,"24, Jalan Adil 25/10, Taman Sri Muda, 40400 Shah Alam, Selangor, Malaysia",40400 Shah Alam,Selangor,40400.0,,,,60129732134.0,,60129732134.0,4.8,12.0,Unknown,OPERATIONAL,ChIJOXsiPNuzzTER7H_lBdU05kE,3.0306997,101.5305877,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (12 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
276,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ-Y14,2025-11-05,Muiz Hot Chicken TTDI Jaya Shah Alam,"Meal Takeaway, Restaurant",1,80000,"Jalan Jaya 1/1, Taman TTDI Jaya, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,https://instagram.com/muizhotchickenttdi?igshid=OGQ5ZDc2ODk2ZA==,,,60182052204.0,,60182052204.0,4.7,35.0,Unknown,OPERATIONAL,ChIJ-Y14OvhNzDERdKjrIPz4n04,3.0982919,101.555026,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (35 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
277,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJlYQq,2025-11-05,Daorae Korean BBQ Restaurant | Bandar Puteri,Restaurant,1,200000,"27-1, Jalan Puteri 1/4, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://www.facebook.com/daoraepu/,,,60380527804.0,,60380527804.0,4.0,457.0,$$$ (Expensive),OPERATIONAL,ChIJlYQqMKi0zTER-IjgPoOesOY,3.026628,101.6166345,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (457 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
278,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJGQjE,2025-11-05,USJ_lunchbox,Restaurant,1,80000,"27, Jalan USJ 13/5a, Usj 13, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,,,,60162152019.0,,60162152019.0,5.0,3.0,Unknown,OPERATIONAL,ChIJGQjEkMxMzDERvK65OI0paXA,3.0360907,101.5869334,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
279,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ6ZnP,2025-11-05,Oceania Coffee House,Restaurant,1,80000,"1, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,,,,60380233000.0,,60380233000.0,4.0,3.0,Unknown,OPERATIONAL,ChIJ6ZnPUZNMzDERkrjfG07GzYA,3.0599489,101.59356,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (3 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
280,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ3zsI,2025-11-05,BMS Organics USJ9,"Store, Restaurant",1,80000,"22, Jln USJ 9/5N, Subang Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.bmsorganics.com/,,,60104000395.0,,60104000395.0,4.7,397.0,Unknown,OPERATIONAL,ChIJ3zsIkcRMzDER87F4Jw5Uiu0,3.0462698,101.5861352,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (397 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
281,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJndWd,2025-11-05,RACHINI THAI CUISINE USJ9,Restaurant,1,80000,"20, 1, Jalan USJ 9/5p, Subang Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://www.facebook.com/Rachini-Thai-cuisine-247190319002222/,,,60128555202.0,,60128555202.0,4.1,168.0,Unknown,OPERATIONAL,ChIJndWd0MVMzDERHbh1CFiKpE4,3.0462312,101.5870428,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (168 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
282,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ77-l,2025-11-05,Juice Nanas / Nenas MD2 Shah Alam Bukit Jelutong,"Meal Takeaway, Health, Store",1,80000,"4, Jalan Pelapik C U8/C, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,,,,60129788191.0,,60129788191.0,5.0,6.0,Unknown,OPERATIONAL,ChIJ77-lmIxPzDERdJCjNYIyvnc,3.1159946,101.5263469,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (6 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
283,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJzRyF,2025-11-05,Kim Haus,"Restaurant, Cafe, Bakery",1,100000,"9 & 11, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,http://centurybayprivateresidence.com/,,,60164163515.0,,60164163515.0,3.9,970.0,$$ (Moderate),OPERATIONAL,ChIJzRyFBZHDSjARLEQXPHfWQC0,5.417166300000001,100.3352401,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (970 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
284,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJmfoP,2025-11-05,"SUSHIHAN - 3 Damansara, Petaling Jaya","Meal Takeaway, Restaurant",1,80000,"G-16, Ground Floor, 3 Damansara Mall, 3, Jalan SS 20/27, Damansara Intan, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://lnk.bio/madeby.SUSHIHAN,,,60377317884.0,,60377317884.0,4.7,328.0,Unknown,OPERATIONAL,ChIJmfoPmZZJzDERhp4vh2xb0BI,3.1304749,101.6269411,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (328 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
285,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ7eE-,2025-11-05,Dhiya Homemade Cake,"Bakery, Store",1,80000,"12A, Jalan TMP 6, Mutiara Puchong, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,,,,60193026703.0,,60193026703.0,4.6,30.0,Unknown,OPERATIONAL,ChIJ7eE-oaxMzDER9dsjJ8cJOzM,3.0354818,101.6091919,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (30 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
286,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJqxt4,2025-11-05,ASIA CURRY NOODLE CAFE SDN BHD 亚洲咖喱王餐厅,"Meal Takeaway, Restaurant",1,80000,"F-G-2 BLOCK F, Jalan PJU 1A/3N, Taipan Damansara 1 Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.facebook.com/share/1D3rdm9uTU/,,,60135963193.0,,60135963193.0,4.6,287.0,Unknown,OPERATIONAL,ChIJqxt4_3lPzDERNe4O8PxS53s,3.1205645,101.5901316,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (287 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
287,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJgUsJ,2025-11-05,Sun Yoon Kee,Restaurant,1,80000,"35, Lebuh Cintra, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,http://facebook.com/sunyoonkee,,,60164013133.0,,60164013133.0,4.0,156.0,Unknown,OPERATIONAL,ChIJgUsJKZHDSjARhGJgejNoMHY,5.418374600000002,100.3338821,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (156 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
288,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJQTTI,2025-11-05,"Happy Potato @ Paradigm Mall, PJ","Meal Takeaway, Restaurant",1,80000,"Lot No Lg-28, Lower Gorund Floor, Paradigm Mall, 1, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.happypotato.com.my/,,,60127881723.0,,60127881723.0,4.0,2.0,Unknown,OPERATIONAL,ChIJQTTI7FpNzDERpssjKr0sHn8,3.1054735,101.5960817,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
289,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJB8sO,2025-11-05,JIBRIL (Culinary Lab) - Delivery & Pickup,"Restaurant, Meal Delivery, Meal Takeaway",1,80000,"49-G, Block D, 1, Jalan SS7/26, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://jibrilss15.com/,,,60378868768.0,,60378868768.0,4.6,26.0,Unknown,OPERATIONAL,ChIJB8sOluFNzDERC2NqZG01tRc,3.103937,101.5925557,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (26 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
290,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJTYb-,2025-11-05,KFC • Seapark,"Meal Takeaway, Restaurant",1,100000,"2, Jln 21/19, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://kfc.com.my/,,,60378655860.0,,60378655860.0,3.6,864.0,$$ (Moderate),OPERATIONAL,ChIJTYb-FPxLzDERs1WhzNVTtjE,3.1089696,101.622798,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (864 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
291,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJnX8P,2025-11-05,AllAce Sea Park,"Meal Takeaway, Restaurant",1,80000,"23, Jalan 21/12, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,http://www.allace.com.my/,,,601110844801.0,,601110844801.0,4.7,259.0,Unknown,OPERATIONAL,ChIJnX8PcQBLzDER0N3GqIwWbo8,3.1089652,101.6238486,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (259 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
292,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJO1fh,2025-11-05,KTZ Food Xprezz,"Meal Takeaway, Meal Delivery, Restaurant",1,80000,"28, Jalan SS 2/63, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,https://linktr.ee/ktzfoodxprezz,,,601155031453.0,,601155031453.0,4.4,28.0,Unknown,OPERATIONAL,ChIJO1fhLWVJzDERcD_6ZqPenNo,3.1187624,101.6221694,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (28 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
293,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJoUXy,2025-11-05,Ah Teik Durian,Restaurant,1,80000,"Lorong Susu, 10450 George Town, Pulau Pinang, Malaysia",10450 George Town,,10450.0,https://www.facebook.com/AhTeikDurian,,,60124383881.0,,60124383881.0,3.9,965.0,Unknown,OPERATIONAL,ChIJoUXy0r3DSjARR7IqDyKazlk,5.415938299999999,100.3246027,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (965 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
294,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJF4Zd,2025-11-05,Pun's,"Restaurant, Cafe, Meal Takeaway",1,80000,"64, 64, Jalan SS 22/25, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://instagram.com/puns_icecreamkl,,,60189131818.0,,60189131818.0,4.6,66.0,Unknown,CLOSED_TEMPORARILY,ChIJF4ZdGHlJzDERsaGgt-Qt6VQ,3.1258791,101.6168213,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (66 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
295,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJo9XM,2025-11-05,Joez Coconut,Restaurant,1,50000,"201, Jalan Dato Keramat, 10150 George Town, Pulau Pinang, Malaysia",10150 George Town,,10150.0,https://m.facebook.com/ganeshasiri/,,,60164409049.0,,60164409049.0,4.3,497.0,$ (Budget),OPERATIONAL,ChIJo9XMFb_DSjARnKY9QmpfaBY,5.4119348,100.3232727,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (497 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
296,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJCYSG,2025-11-05,Mad Bebek Uptown Damansara Utama,"Meal Takeaway, Restaurant",1,80000,"Jalan SS 21/60, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,,,,601167792393.0,,601167792393.0,4.8,173.0,Unknown,OPERATIONAL,ChIJCYSGp_BLzDERPH8w1JO-u08,3.1328916,101.6223146,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (173 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
297,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJu7pK,2025-11-05,Texture Pâtisserie,"Bakery, Meal Takeaway, Store",1,80000,"G06 & G07, Atria Shopping Gallery, Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://texturepatisserie.com/,,,60127107690.0,,60127107690.0,4.2,168.0,Unknown,OPERATIONAL,ChIJu7pK48rLzTERsPM0Cx-mL8Q,3.1270781,101.61652,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (168 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
298,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJt0hC,2025-11-05,Asian BBQ,Restaurant,1,80000,"Jalan Dr Lim Chwee Leong, 10450 George Town, Pulau Pinang, Malaysia",10450 George Town,,10450.0,,,,6042622881.0,,6042622881.0,5.0,2.0,Unknown,OPERATIONAL,ChIJt0hCIpTDSjARULeqbljIs1k,5.414515999999999,100.3313599,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
299,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJIwwr,2025-11-05,Aunty Sam Kitchen 平民飯堂,"Meal Takeaway, Restaurant",1,80000,"40, Jalan SS 22/25, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://www.facebook.com/auntysamkitchen?mibextid=LQQJ4d,,,60183999988.0,,60183999988.0,4.4,292.0,Unknown,OPERATIONAL,ChIJIwwruJpJzDER38Koj-SDoY4,3.1269521,101.617442,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (292 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
300,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJM-mn,2025-11-05,Fuyo Noodles Cafe,"Cafe, Meal Takeaway, Restaurant",1,80000,"1st floor, 31-1, Jalan SS 22/19, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,,,,60163299831.0,,60163299831.0,4.7,464.0,Unknown,OPERATIONAL,ChIJM-mn2hlJzDERJ1vNqLo2Ky0,3.1279374,101.6161147,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (464 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
301,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJURPl,2025-11-05,Tiok Tiok,"Restaurant, Meal Takeaway",1,80000,"A-G-25, Block A, Damansara Bestari Apartment, Section 19, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,http://www.facebook.com/tioktiok,,,60162330331.0,,60162330331.0,4.3,9.0,Unknown,OPERATIONAL,ChIJURPlBBtPzDERqsKzUgigNvc,3.1227566,101.6273767,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (9 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
302,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJF3nN,2025-11-05,Wake & Bake - Sourdough Pizza,"Bakery, Meal Delivery, Meal Takeaway",1,80000,"73, Jalan SS 22/11, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://instagram.com/wakeandbakepj,,,601172551480.0,,601172551480.0,4.7,43.0,Unknown,OPERATIONAL,ChIJF3nNIABJzDERD-44eB0pRi4,3.129372899999999,101.621003,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (43 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
303,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJuQl4,2025-11-05,ZAYN Sweet & Savoury Snacks,"Meal Takeaway, Restaurant",1,80000,"12-1, Jalan PJS 6/6, Pjs 6, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150.0,http://www.ecofins.com.my/,,,60175829418.0,,60175829418.0,5.0,2.0,Unknown,OPERATIONAL,ChIJuQl4OgBLzDEReNaQ_DRkL2s,3.0803956,101.6175609,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (2 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
304,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJDZzh,2025-11-05,Syurga Munchies,"Meal Takeaway, Restaurant",1,80000,"Desa Mentari Block 1, Jalan PJS 6/5e, Taman Desaria, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150.0,,,,60125550596.0,,60125550596.0,5.0,1.0,Unknown,OPERATIONAL,ChIJDZzhlsFLzDERzZvx_mcXEQo,3.0807238,101.6184801,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
305,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJB_DC,2025-11-05,Victoria Station usj,Restaurant,1,200000,"UEP Subang Jaya, 21 & 23, Jalan USJ 10/1g, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.victoriastation.com.my/,,,60356367508.0,,60356367508.0,3.5,717.0,$$$ (Expensive),OPERATIONAL,ChIJB_DCVcRMzDERZRIrjok3s54,3.0472534,101.5845922,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.5/5 (717 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
306,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJE4LK,2025-11-05,Pasta Panas USJ Subang Jaya,Restaurant,1,100000,"No. 27, Jln USJ 8/2B, Usj 8, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,https://g.co/kgs/xe9LSVQ,,,60193073012.0,,60193073012.0,4.3,472.0,$$ (Moderate),OPERATIONAL,ChIJE4LKvrdMzDERKM6zyM0Z9RI,3.0436669,101.5896075,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (472 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
307,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ76zU,2025-11-05,KFC • Taipan Business Centre,"Meal Takeaway, Restaurant",1,100000,"71, Jalan USJ 10/1a, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://kfc.com.my/,,,60380116659.0,,60380116659.0,3.6,977.0,$$ (Moderate),OPERATIONAL,ChIJ76zUccNMzDERaEYfqmXgm3Q,3.0501614,101.5837675,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (977 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
308,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ1S6C,2025-11-05,BMS Organics @ NU Empire,"Cafe, Store, Restaurant",1,80000,"Lg-18, NU Empire, Jalan SS 16/1, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.bmsorganics.com/,,,60104000216.0,,60104000216.0,4.8,147.0,Unknown,OPERATIONAL,ChIJ1S6CjFpMzDERXPeGqtD8sZk,3.0819637,101.5828035,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (147 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
309,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJV9qn,2025-11-05,dipndip Sunway Pyramid,"Cafe, Restaurant, Store",1,80000,"LG2.83 Lower Ground Two Sunway Pyramid, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500.0,https://dipndip.com/,,,60356112128.0,,60356112128.0,4.3,454.0,Unknown,OPERATIONAL,ChIJV9qncodMzDERmdJmkdxl5-s,3.072079399999999,101.6062235,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (454 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
310,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJBzz1,2025-11-05,KOI Thé Sunway Pyramid,Cafe,1,80000,"Lot LG2.125, Lower Ground 2, Blue Atrium, Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",47500 Petaling Jaya,Selangor,47500.0,https://www.koithe.com/,,,60356119711.0,,60356119711.0,4.1,208.0,Unknown,OPERATIONAL,ChIJBzz1x4dMzDERfy_Z6chG10U,3.0721624,101.6062373,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (208 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
311,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ_f_s,2025-11-05,UNICORN 25 CAFE PUCHONG,"Cafe, Restaurant",1,80000,"SS-01-19, Skypod Square, Persiaran Puchong Jaya Selatan, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://www.facebook.com/unicorn25cafe/,,,60182502452.0,,60182502452.0,4.1,219.0,Unknown,OPERATIONAL,ChIJ_f_sBFdLzDERvSdYwwZUbrE,3.0422497,101.6194354,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (219 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
312,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJMcan,2025-11-05,BMS Organics Setiawalk,"Cafe, Restaurant, Store",1,80000,"J-06-G, Setia Walk, Jalan Bandar 2, Pusat Bandar Puchong, 47160 Puchong, Selangor, Malaysia",47160 Puchong,Selangor,47160.0,http://www.bmsorganics.com/,,,60104000135.0,,60104000135.0,4.6,140.0,Unknown,OPERATIONAL,ChIJMcanX6q0zTERsXJHqmRA9TE,3.0318541,101.6171762,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (140 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
313,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJlQ41,2025-11-05,Muiz Hot Chicken Seksyen 9,"Meal Takeaway, Restaurant",1,80000,"24b, Jalan Tengku Ampuan Zabedah K 9/K, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60172862792.0,,60172862792.0,5.0,6.0,Unknown,OPERATIONAL,ChIJlQ41PABNzDERBt-dHK1UoSA,3.0847187,101.5259473,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (6 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
314,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJq97s,2025-11-05,mysuka sushi plaza shah alam,"Meal Takeaway, Restaurant",1,80000,"Plaza Shah Alam, Jalan Tg Ampuan Zabedah E9/E, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60183991312.0,,60183991312.0,5.0,10.0,Unknown,OPERATIONAL,ChIJq97srudTzDERYVO4uyjWqHw,3.084411899999999,101.5232107,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 5/5 (10 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
315,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJfajn,2025-11-05,Starbucks Taylor's Lakeside,"Cafe, Store",1,100000,"1, Jln Taylors, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,,,,60122300463.0,,60122300463.0,4.1,169.0,$$ (Moderate),OPERATIONAL,ChIJfajnUH1LzDERx-uh1BpC-SA,3.064343199999999,101.6163656,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (169 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
316,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJ76Wh,2025-11-05,Bubur Ayam Shah Alam,"Meal Takeaway, Restaurant",1,80000,"9, Jalan Cincin 11/6, Seksyen 11, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60162896855.0,,60162896855.0,4.5,4.0,Unknown,CLOSED_TEMPORARILY,ChIJ76Whn1VNzDERttaWIFpAYHs,3.0765818,101.5279466,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
317,CONTACT THIS WEEK,Email + WhatsApp Follow-up,GOOGLE-ChIJK76d,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"LG23, Empire Shopping Gallery, Jalan SS 16/1, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://www.coffeebean.com.my/,,,60356115320.0,,60356115320.0,4.0,363.0,$$ (Moderate),OPERATIONAL,ChIJK76d7VpMzDERLg-F-46myZ0,3.0821145,101.5833268,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (363 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
